661	movie-http://dbpedia.org/resource/Twilight_(2008_film)
662	movie_actor-http://dbpedia.org/resource/Megan_Fox
663	movie-http://dbpedia.org/resource/The_Hangover
664	movie-http://dbpedia.org/resource/Harry_Potter_(film_series)
665	movie-http://dbpedia.org/resource/Toy_Story
666	movie_actor-http://dbpedia.org/resource/Will_Smith
667	movie_actor-http://dbpedia.org/resource/Vin_Diesel
668	movie-http://dbpedia.org/resource/Elf_(film)
669	movie-http://dbpedia.org/resource/Alice_in_Wonderland_(2010_film)
6610	movie_genre-http://dbpedia.org/resource/Children's_film
6611	movie-http://dbpedia.org/resource/Finding_Nemo
6612	movie-http://dbpedia.org/resource/The_Notebook_(2013_film)
6613	movie-http://dbpedia.org/resource/Jackass:_The_Movie
6614	movie-http://dbpedia.org/resource/Avatar_(2009_film)
6615	movie-http://dbpedia.org/resource/Finding_Dory
6616	movie-http://dbpedia.org/resource/Inception
6617	movie-http://dbpedia.org/resource/Fight_Club
6618	movie_actor-http://dbpedia.org/resource/Taylor_Lautner
6619	movie_actor-http://dbpedia.org/resource/Selena_Gomez
6620	movie-http://dbpedia.org/resource/Batman:_The_Dark_Knight_Returns_(film)
6621	movie-http://dbpedia.org/resource/Step_Brothers_(film)
6622	movie-http://dbpedia.org/resource/Superbad_(film)
6623	movie-http://dbpedia.org/resource/Star_Wars_(film)
6624	movie-http://dbpedia.org/resource/The_Lord_of_the_Rings_(film_series)
6625	movie_actor-http://dbpedia.org/resource/Ashton_Kutcher
6626	movie-http://dbpedia.org/resource/Shrek
6627	movie-http://dbpedia.org/resource/Transformers_(film_series)
6628	movie-http://dbpedia.org/resource/The_Blind_Side_(film)
6629	movie-http://dbpedia.org/resource/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl
6630	movie-http://dbpedia.org/resource/Dirty_Dancing
6631	movie-http://dbpedia.org/resource/Forrest_Gump
6632	movie-http://dbpedia.org/resource/Titanic_(1997_film)
6633	movie-http://dbpedia.org/resource/Saw_(2004_film)
6634	movie-http://dbpedia.org/resource/A_Walk_to_Remember
6635	movie-http://dbpedia.org/resource/Paranormal_Activity
6636	movie-http://dbpedia.org/resource/300_(film)
6637	movie_genre-http://dbpedia.org/resource/Comedy_film
6638	movie_actor-http://dbpedia.org/resource/Johnny_Depp
6639	movie-http://dbpedia.org/resource/Pineapple_Express_(film)
6640	movie-http://dbpedia.org/resource/The_Boondock_Saints
6641	movie_actor-http://dbpedia.org/resource/Shane_Dawson
6642	movie-http://dbpedia.org/resource/Where_the_Wild_Things_Are_(film)
6643	movie-http://dbpedia.org/resource/Dear_John_(2010_film)
6644	movie-http://dbpedia.org/resource/Iron_Man_(2008_film)
6645	movie-http://dbpedia.org/resource/Pulp_Fiction
6646	movie_actor-http://dbpedia.org/resource/Morgan_Freeman
6647	movie-http://dbpedia.org/resource/Scott_Pilgrim_vs._the_World
6648	movie_actor-http://dbpedia.org/resource/Ashley_Tisdale
6649	movie-http://dbpedia.org/resource/Easy_A
6650	movie-http://dbpedia.org/resource/Step_Up_(film)
6651	movie-http://dbpedia.org/resource/Love_&_Basketball
6652	movie-http://dbpedia.org/resource/The_Princess_Bride_(film)
6653	movie-http://dbpedia.org/resource/The_Lion_King
6654	movie_genre-http://dbpedia.org/resource/Horror_film
6655	movie-http://dbpedia.org/resource/Kung_Fu_Panda
6656	movie-http://dbpedia.org/resource/The_Last_Song_(film)
6657	movie-http://dbpedia.org/resource/Tangled
6658	movie-http://dbpedia.org/resource/Zombieland
6659	movie-http://dbpedia.org/resource/Vampires_Suck
6660	movie_actor-http://dbpedia.org/resource/Jim_Carrey
6661	movie-http://dbpedia.org/resource/The_Twilight_Saga:_New_Moon
6662	movie_character-http://dbpedia.org/resource/Peter_Griffin
6663	movie_actor-http://dbpedia.org/resource/Taraji_P._Henson
6664	movie-http://dbpedia.org/resource/Grease_(film)
6665	movie-http://dbpedia.org/resource/The_Karate_Kid
6666	movie-http://dbpedia.org/resource/Gladiator_(2000_film)
6667	movie-http://dbpedia.org/resource/The_Godfather
6668	movie-http://dbpedia.org/resource/The_Shawshank_Redemption
6669	movie-http://dbpedia.org/resource/WALL-E
6670	movie-http://dbpedia.org/resource/The_Nightmare_Before_Christmas
6671	movie-http://dbpedia.org/resource/Fast_&_Furious_(2009_film)
6672	movie-http://dbpedia.org/resource/P.S._I_Love_You_(film)
6673	movie-http://dbpedia.org/resource/Friday_(1995_film)
6674	movie-http://dbpedia.org/resource/Michael_Sorrentino
6675	movie-http://dbpedia.org/resource/Up_(2009_film)
6676	movie-http://dbpedia.org/resource/Donnie_Darko
6677	movie-http://dbpedia.org/resource/The_Matrix
6678	movie-http://dbpedia.org/resource/Beauty_and_the_Beast_(2014_film)
6679	movie_actor-http://dbpedia.org/resource/Will_Ferrell
6680	movie-http://dbpedia.org/resource/Resident_Evil_(film)
6681	movie-http://dbpedia.org/resource/Despicable_Me
6682	movie-http://dbpedia.org/resource/X-Men_(film_series)
6683	movie-http://dbpedia.org/resource/Cars_(film)
6684	movie-http://dbpedia.org/resource/Tron
6685	movie-http://dbpedia.org/resource/Action_film
